reference,degraded,fvnsim0,fvnsim1,fvnsim2,fvnsim3,fvnsim4,fvnsim5,fvnsim6,fvnsim7,fvnsim8,fvnsim9,fvnsim10,fvnsim11,fvnsim12,fvnsim13,fvnsim14,fvnsim15,fvnsim16,fvnsim17,fvnsim18,fvnsim19,fvnsim20,fvnsim21,fvnsim22,fvnsim23,fvnsim24,fvnsim25,fvnsim26,fvnsim27,fvnsim28,fvnsim29,fvnsim30,fvnsim31,moslqs
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\compspkr\C_09_COMPSPKR_FG.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\compspkr\ref\R_09_COMPSPKR_FG.wav,0.741826563,0.717038784,0.760345973,0.794775814,0.781889049,0.738631451,0.727775298,0.740320302,0.77821734,0.783552824,0.740500139,0.730536083,0.754945996,0.76235501,0.783048096,0.780811801,0.766847479,0.754546251,0.765767587,0.782156709,0.802657037,0.810149604,0.818497156,0.837062295,0.867967408,0.902575607,0.906985793,0.921006454,0.928202236,0.933445934,0.939828155,0.942209115,2.8
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\C_10_ECHO_FG.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\ref\R_10_ECHO_FG.wav,0.982892553,0.986183156,0.963957703,0.952246152,0.95292511,0.964189351,0.969674425,0.97416657,0.965140277,0.963251053,0.968390164,0.969800455,0.97304242,0.968622168,0.976007286,0.981953502,0.981806835,0.973422892,0.983017077,0.979813308,0.976920232,0.981603256,0.984998344,0.980066086,0.980781262,0.97478175,0.974974099,0.982887389,0.98799002,0.990155526,0.991212038,0.995064638,3.8
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\C_19_ECHO_MK.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\ref\R_19_ECHO_MK.wav,0.84586335,0.854733516,0.853699845,0.828417856,0.821097587,0.821491515,0.828980908,0.833717463,0.836619787,0.821666134,0.805980396,0.797095069,0.805613153,0.823279736,0.838602691,0.851795813,0.842434346,0.852747408,0.838046829,0.843971752,0.866718477,0.864242037,0.848491652,0.818847837,0.834321152,0.846822549,0.876452276,0.881821678,0.874874541,0.843500143,0.827975278,0.820979273,1.6
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\C_12_CHOP_MK.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\ref\R_12_CHOP_MK.wav,0.985228536,0.992043149,0.988689433,0.991043408,0.992996856,0.994770337,0.99327085,0.996266393,0.996430704,0.995404631,0.995079484,0.993380506,0.993619579,0.996245765,0.994422909,0.99697696,0.998782838,0.997440546,0.997783089,0.99834572,0.997648893,0.993259391,0.977602862,0.987465817,0.983060666,0.974952359,0.974378101,0.986739286,0.993000486,0.98750282,0.991036265,0.992049877,4.1
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\C_17_CHOP_FA.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\ref\R_17_CHOP_FA.wav,0.946448731,0.963844463,0.968155277,0.974638015,0.973949636,0.9746695,0.965329693,0.975951663,0.977275604,0.977571846,0.974294007,0.971778593,0.975521967,0.974713216,0.9763152,0.979228208,0.963482811,0.96301035,0.96525346,0.965947078,0.954917602,0.953382925,0.942377993,0.952080118,0.967156098,0.973273583,0.962880365,0.965315899,0.951671638,0.929119364,0.932433914,0.928271045,2
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\compspkr\C_09_COMPSPKR_MK.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\compspkr\ref\R_09_COMPSPKR_MK.wav,0.859200172,0.838055244,0.810199346,0.816150951,0.828824962,0.831493963,0.817369788,0.809318471,0.82254202,0.834875686,0.849319152,0.84519806,0.826246007,0.828126761,0.828422374,0.835112759,0.821960424,0.844479852,0.834334002,0.828227232,0.846557381,0.854644849,0.857346325,0.873941714,0.887290834,0.88577813,0.896809245,0.920672319,0.934891813,0.968890996,0.97002311,0.960595544,3.1
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\compspkr\C_06_COMPSPKR_FG.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\compspkr\ref\R_06_COMPSPKR_FG.wav,0.757244784,0.736621209,0.734607529,0.756884784,0.759388578,0.751248577,0.736342872,0.732955208,0.774594544,0.788607756,0.767670579,0.772192945,0.780568043,0.773241008,0.780697628,0.76984479,0.767701349,0.788907706,0.813572063,0.830906301,0.858516618,0.850943041,0.881343403,0.903661981,0.950458423,0.947630168,0.940695493,0.953211649,0.960669833,0.998354327,0.997945425,0.998138942,3.5
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\C_12_NOISE_FG.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\ref\R_12_NOISE_FG.wav,0.449098029,0.51915982,0.556969503,0.569931132,0.589240559,0.589973677,0.584155501,0.576687553,0.567402604,0.558652742,0.557636199,0.561463904,0.570189343,0.577222764,0.587547013,0.623252087,0.628230764,0.636153648,0.67035674,0.747035518,0.799760667,0.819459388,0.853471167,0.79759031,0.759861089,0.758260684,0.785761364,0.840642943,0.88469918,0.967947612,0.979482721,0.984900433,3.5
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\C_12_NOISE_FA.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\ref\R_12_NOISE_FA.wav,0.416002499,0.448479334,0.474012569,0.490983164,0.505013316,0.5303659,0.552628178,0.544079741,0.547303167,0.553028903,0.557478129,0.577688882,0.578220608,0.588802376,0.597734888,0.593119557,0.595855435,0.606307953,0.623431309,0.653580225,0.716215828,0.796684998,0.841931274,0.800524554,0.793116504,0.798633511,0.803256198,0.833509425,0.881560865,0.968834095,0.990234486,0.995740463,3.8
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\compspkr\C_06_COMPSPKR_ML.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\compspkr\ref\R_06_COMPSPKR_ML.wav,0.795129383,0.754230809,0.733327268,0.738340308,0.750543033,0.765816748,0.775826137,0.769924737,0.786048453,0.800005007,0.821586383,0.838001564,0.825576822,0.814913784,0.81534372,0.826858026,0.846478769,0.848423543,0.854492401,0.86097615,0.89779528,0.897043323,0.924995342,0.913569945,0.914994598,0.919397917,0.927148495,0.972971431,0.998959321,0.998471186,0.997758003,0.997492156,3.7
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\C_22_CHOP_MK.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\ref\R_22_CHOP_MK.wav,0.96474948,0.98742365,0.995046174,0.999441101,0.999864344,0.999844742,0.999857094,0.999820304,0.999766026,0.99934127,0.998779816,0.998083688,0.997591245,0.998805463,0.999027526,0.996277249,0.997219761,0.997179725,0.996723378,0.997953249,0.996758829,0.98682529,0.952182381,0.691468026,0.622257668,0.563246425,0.562425746,0.585026321,0.643273536,0.669762361,0.674966918,0.71292354,3.6
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\C_01_NOISE_FA.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\ref\R_01_NOISE_FA.wav,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.6
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\C_15_ECHO_ML.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\ref\R_15_ECHO_ML.wav,0.891485082,0.886580825,0.875062988,0.847786773,0.86277377,0.872454622,0.857662161,0.847643949,0.863694874,0.871327877,0.868357821,0.865191322,0.902738514,0.906010683,0.900008083,0.904806848,0.897946618,0.920090716,0.923279343,0.934790031,0.943675989,0.907297371,0.891817353,0.905210754,0.924946978,0.949758379,0.959400104,0.949891842,0.938665517,0.910871525,0.919269952,0.899542696,2.1
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\C_13_CHOP_FA.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\ref\R_13_CHOP_FA.wav,0.983127342,0.993910003,0.993679313,0.983605818,0.987711425,0.987395906,0.986743834,0.987542917,0.988554261,0.986251336,0.989229901,0.989776631,0.988995372,0.988163366,0.988842076,0.988695202,0.988704527,0.990477381,0.99007659,0.986786091,0.98698514,0.983562492,0.986129089,0.989874454,0.991457559,0.989496315,0.988043388,0.979562152,0.970408827,0.958989999,0.963910437,0.965303125,2.4
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\C_13_ECHO_ML.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\ref\R_13_ECHO_ML.wav,0.929058431,0.920682496,0.9087747,0.908594688,0.917432051,0.925515484,0.917142231,0.921106304,0.926110519,0.899586356,0.874542121,0.89324069,0.90945129,0.917921926,0.918827672,0.927167128,0.933809156,0.925039414,0.925667163,0.938773455,0.932533442,0.895057612,0.896226664,0.898760771,0.898800811,0.917447502,0.923139308,0.945170615,0.95937267,0.93688384,0.945742038,0.938832858,2.4
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\C_11_CHOP_ML.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\ref\R_11_CHOP_ML.wav,0.987892639,0.985785155,0.988714367,0.990062568,0.990129372,0.992208137,0.988649015,0.987737248,0.987767174,0.982740638,0.978784064,0.983551354,0.990131013,0.989080799,0.986205059,0.991505907,0.991464567,0.990986982,0.988853945,0.992567089,0.994086388,0.994908969,0.991841851,0.990738995,0.99513781,0.993523596,0.985552819,0.991054708,0.991626703,0.990240815,0.989843034,0.992929201,3.9
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\clip\C_12_CLIP_MK.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\clip\ref\R_12_CLIP_MK.wav,0.975068425,0.988928736,0.998334149,0.998996786,0.999558834,0.999817931,0.999914554,0.999749011,0.999596615,0.999348908,0.998905467,0.998338725,0.998850313,0.998803376,0.998948017,0.998414765,0.998206894,0.998907024,0.998400203,0.997529279,0.993927265,0.979040533,0.938115115,0.551595519,0.479389734,0.548043183,0.548630287,0.545590037,0.6035686,0.652079419,0.66017473,0.713478822,3.4
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\C_16_CHOP_FG.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\ref\R_16_CHOP_FG.wav,0.955605614,0.967698088,0.986374876,0.990424502,0.989965734,0.990010288,0.990911227,0.989088959,0.984106708,0.981496351,0.964121868,0.973053752,0.980789873,0.975218179,0.971754587,0.974894302,0.979682592,0.971065218,0.96011529,0.970273364,0.971549183,0.976099561,0.964191519,0.937920563,0.938548294,0.960541577,0.954800999,0.97205377,0.958831938,0.942127243,0.937502608,0.951030692,3
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\C_18_ECHO_FG.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\ref\R_18_ECHO_FG.wav,0.76814023,0.79894109,0.810691916,0.787227855,0.70831505,0.705645114,0.720704639,0.727130199,0.726959651,0.750685706,0.74785687,0.662466692,0.683819698,0.727228441,0.740614199,0.798671438,0.827612342,0.801623964,0.721995674,0.744249059,0.804460569,0.777383208,0.744701024,0.723847993,0.744963306,0.712185129,0.706016736,0.80580985,0.800799366,0.773454684,0.785983431,0.784904977,1.3
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\C_03_NOISE_FG.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\ref\R_03_NOISE_FG.wav,0.530873914,0.553314008,0.659490692,0.875942679,0.930589462,0.96751972,0.982803114,0.965483483,0.935284613,0.924033967,0.860987986,0.801496234,0.778406197,0.799780905,0.915144488,0.997651371,0.994783027,0.996646669,0.997550234,0.993711072,0.994702452,0.992290241,0.993106856,0.99823946,0.999773547,0.999976523,0.999902637,0.999935223,0.999958444,0.999949965,0.99988986,0.999905881,4.5
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\C_08_ECHO_FG.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\ref\R_08_ECHO_FG.wav,0.883707565,0.921026916,0.937608835,0.931861874,0.940383481,0.949772814,0.948972978,0.942071205,0.949040945,0.954323886,0.945399483,0.941059172,0.946992955,0.950969724,0.952576721,0.9558989,0.954620092,0.953445915,0.954914904,0.960260466,0.971188111,0.973354908,0.969457375,0.950619134,0.948869728,0.953274119,0.952472694,0.966908101,0.958924229,0.930347488,0.931252633,0.930498837,3.6
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\C_15_ECHO_MK.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\ref\R_15_ECHO_MK.wav,0.935661661,0.945571017,0.940818287,0.921900547,0.918740163,0.911208909,0.90729385,0.904506958,0.897296599,0.89752589,0.890664246,0.885326732,0.900327093,0.904164771,0.920941518,0.931723495,0.944426641,0.939424844,0.938746326,0.932454475,0.932133204,0.929279525,0.915684617,0.903757217,0.904929369,0.902977333,0.907393127,0.927259965,0.908657263,0.866882668,0.873213976,0.876115281,2
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\C_03_NOISE_FA.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\ref\R_03_NOISE_FA.wav,0.607944002,0.617803635,0.687488869,0.954450891,0.981805897,0.981946182,0.99273835,0.989082113,0.983969125,0.981785419,0.930186997,0.881192975,0.873504006,0.897000248,0.974111227,0.998902239,0.999212588,0.996911541,0.996577626,0.999927363,0.999764181,0.999641487,0.999786488,0.999917336,0.999959067,0.999521231,0.999270882,0.999738494,0.999645092,0.999616919,0.99987907,0.999895807,4.5
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\C_01_CHOP_FG.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\ref\R_01_CHOP_FG.wav,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.9
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\clip\C_02_CLIP_FG.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\clip\ref\R_02_CLIP_FG.wav,0.949328115,0.965733366,0.998205215,0.999431504,0.999662719,0.999071207,0.998844879,0.998836634,0.999303141,0.999592288,0.998337385,0.994428662,0.996561463,0.997864339,0.996988447,0.990636231,0.985090929,0.984572367,0.991038842,0.993965449,0.991915218,0.975230591,0.93460799,0.90830469,0.937179941,0.946286592,0.942033601,0.966719319,0.95760424,0.952709447,0.944835494,0.958279933,4.1
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\compspkr\C_04_COMPSPKR_FA.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\compspkr\ref\R_04_COMPSPKR_FA.wav,0.992155831,0.942383853,0.890030962,0.880922254,0.874389348,0.853008419,0.857112987,0.856747355,0.850419488,0.870679446,0.886743861,0.905918408,0.907716208,0.905120101,0.864253884,0.865786201,0.873380503,0.895490594,0.881779538,0.881480964,0.884620583,0.914577666,0.933870718,0.97977825,0.978992774,0.986240093,0.988428119,0.990265001,0.989001591,0.989659838,0.99259961,0.989532456,3.7
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\C_06_ECHO_FG.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\ref\R_06_ECHO_FG.wav,0.993990948,0.995567383,0.980122813,0.975869872,0.971112666,0.980006919,0.978590667,0.966174381,0.974230778,0.980156948,0.966232607,0.974077803,0.983084927,0.98160029,0.980692678,0.989103036,0.976823959,0.968242025,0.976454481,0.978571582,0.980282867,0.981922206,0.984843659,0.986708961,0.986932401,0.986660934,0.99065556,0.998805734,0.998420864,0.997576404,0.996611139,0.995057146,4
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\compspkr\C_14_COMPSPKR_FG.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\compspkr\ref\R_14_COMPSPKR_FG.wav,0.724198504,0.834084537,0.957563465,0.984168089,0.986998902,0.983879743,0.989050309,0.993353925,0.985537421,0.974951408,0.948788135,0.937547884,0.925982382,0.945053542,0.971914514,0.973909945,0.960768747,0.940393079,0.932493381,0.927951706,0.89884028,0.753567901,0.580171961,0.5577595,0.564795806,0.609101476,0.609211012,0.594368949,0.646524417,0.678774654,0.69449088,0.72731514,1.7
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\C_01_ECHO_ML.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\ref\R_01_ECHO_ML.wav,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.5
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\C_16_CHOP_MK.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\ref\R_16_CHOP_MK.wav,0.962224932,0.981359476,0.97813704,0.983938404,0.976028436,0.973615174,0.978056801,0.9815579,0.979298307,0.980435883,0.977070453,0.977876368,0.973240538,0.968300718,0.978147636,0.974674474,0.974897967,0.980334288,0.976808451,0.967258823,0.977486264,0.97295409,0.958963432,0.964566483,0.972970925,0.971943619,0.968651502,0.974257646,0.960759503,0.936044394,0.931730189,0.927728214,2.6
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\compspkr\C_01_COMPSPKR_ML.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\compspkr\ref\R_01_COMPSPKR_ML.wav,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.5
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\C_01_ECHO_FG.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\ref\R_01_ECHO_FG.wav,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.7
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\compspkr\C_13_COMPSPKR_FA.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\compspkr\ref\R_13_COMPSPKR_FA.wav,0.900014583,0.950351329,0.963702935,0.970070206,0.977487363,0.979277682,0.988159921,0.992178426,0.991112894,0.983730895,0.980104254,0.963026126,0.947303902,0.961558613,0.97989033,0.974332454,0.962326165,0.964281381,0.952128659,0.946246206,0.922909232,0.879906798,0.849283597,0.428822071,0.460649041,0.561063608,0.548835848,0.509477897,0.572252608,0.628727809,0.61497652,0.643759256,2.8
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\C_02_NOISE_FA.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\ref\R_02_NOISE_FA.wav,0.37435082,0.455511618,0.494913381,0.522645429,0.555297789,0.569480225,0.586768993,0.754646409,0.861727505,0.94994946,0.982140247,0.979813573,0.990992463,0.992037928,0.99378561,0.991732764,0.995801582,0.994885375,0.996824728,0.999956129,0.999974387,0.999952441,0.999557746,0.999258496,0.999818338,0.999979459,0.999975022,0.999956403,0.999735898,0.998862879,0.998584326,0.996305331,4.4
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\clip\C_11_CLIP_ML.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\clip\ref\R_11_CLIP_ML.wav,0.96649711,0.985181313,0.995988739,0.999200194,0.999639979,0.99989125,0.999958656,0.999956179,0.999956503,0.999626051,0.999840297,0.999902809,0.999922323,0.999796938,0.99921379,0.999441657,0.999780108,0.999826193,0.999742505,0.999127008,0.996069814,0.995816888,0.987337946,0.742541845,0.596536519,0.519051078,0.54390512,0.565097116,0.609677617,0.633921371,0.640842373,0.669614406,4
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\C_05_NOISE_FA.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\ref\R_05_NOISE_FA.wav,0.993130362,0.825999241,0.652218271,0.617108325,0.609599713,0.605839606,0.600524292,0.601219886,0.604935642,0.6225943,0.648343422,0.667677384,0.663392253,0.692441049,0.746714653,0.860127336,0.912737088,0.917286454,0.931730295,0.94237546,0.967741111,0.973143174,0.981902416,0.993580344,0.984925923,0.979659157,0.989390311,0.999920375,0.999905883,0.999804371,0.999633076,0.999746256,3.4
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\compspkr\C_07_COMPSPKR_ML.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\compspkr\ref\R_07_COMPSPKR_ML.wav,0.834107343,0.827093032,0.782485794,0.70765534,0.701275443,0.691414004,0.667595499,0.653427409,0.669093274,0.653648822,0.677063339,0.756117526,0.787315697,0.736741324,0.65676614,0.65028099,0.690257368,0.765693844,0.772520832,0.771531095,0.768661417,0.759227262,0.764134193,0.718992218,0.715535698,0.767757321,0.813797349,0.848828578,0.879031113,0.904331723,0.945328302,0.926418551,3.1
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\C_19_CHOP_MK.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\ref\R_19_CHOP_MK.wav,0.794106388,0.88439681,0.856781783,0.852936786,0.84855561,0.831557248,0.823408104,0.856412251,0.866905361,0.843779946,0.839249332,0.831743844,0.853860805,0.878854504,0.887727142,0.869648078,0.890772942,0.879362761,0.901376155,0.90001197,0.88618111,0.871216752,0.836760655,0.836707792,0.833027334,0.836812821,0.859698389,0.845959858,0.81371357,0.714629451,0.70079133,0.685111206,2.5
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\C_07_ECHO_FG.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\ref\R_07_ECHO_FG.wav,0.990606717,0.991474758,0.970257871,0.950643676,0.956226046,0.975908815,0.980013143,0.966231999,0.941437925,0.926057322,0.918519837,0.915211501,0.932023074,0.946063207,0.967451808,0.973877223,0.982488872,0.979166963,0.97950231,0.968773667,0.956416201,0.956260718,0.957707321,0.967965639,0.972434237,0.971928906,0.974467991,0.973473759,0.976863018,0.996618413,0.994696889,0.993425449,3.7
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\C_01_NOISE_FG.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\ref\R_01_NOISE_FG.wav,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.8
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\C_06_CHOP_FA.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\ref\R_06_CHOP_FA.wav,0.998482558,0.999456519,0.999676478,0.999755597,0.999872167,0.999763449,0.999602171,0.999493858,0.99851004,0.99593799,0.994984296,0.993641229,0.991988341,0.991161667,0.994147623,0.994366869,0.993694225,0.993193403,0.994748707,0.994606004,0.994660584,0.994162086,0.996424617,0.99587914,0.994233745,0.993582826,0.995181038,0.99814544,0.997854817,0.993578965,0.994500166,0.990695374,4.5
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\C_07_CHOP_FA.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\ref\R_07_CHOP_FA.wav,0.986681919,0.993412795,0.992468539,0.99221765,0.992497216,0.993688593,0.993407995,0.993205487,0.98969728,0.992266825,0.994049583,0.998244465,0.997513915,0.994112967,0.990239417,0.989799206,0.991093167,0.994459934,0.988530721,0.986405484,0.988753845,0.993372451,0.992845553,0.992618325,0.992633949,0.994853496,0.995779899,0.993850875,0.993524228,0.99032571,0.989836644,0.988815497,2.8
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\C_02_NOISE_ML.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\ref\R_02_NOISE_ML.wav,0.474698203,0.490665144,0.513731314,0.537863534,0.558237378,0.580693924,0.654844374,0.826565121,0.917173858,0.970994482,0.986411227,0.992919504,0.992914191,0.995104382,0.998401346,0.999745903,0.999867316,0.999472406,0.999755081,0.999573493,0.999396697,0.999636057,0.999506414,0.999205107,0.999221614,0.999324114,0.999746115,0.999592782,0.999412132,0.998597109,0.998856747,0.998156004,4.4
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\C_17_ECHO_ML.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\ref\R_17_ECHO_ML.wav,0.929330306,0.928672972,0.884544605,0.865653339,0.875415111,0.907438466,0.899888573,0.879602416,0.870957858,0.860065143,0.879629878,0.874226144,0.897101657,0.892207427,0.894918903,0.89995899,0.908074552,0.8774708,0.881269545,0.909916456,0.907219446,0.846009908,0.846299322,0.858203046,0.886311157,0.92641597,0.929377293,0.925293665,0.921550232,0.891542764,0.892763922,0.89291635,1.8
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\C_24_CHOP_MK.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\ref\R_24_CHOP_MK.wav,0.884172038,0.951218134,0.976649856,0.982752819,0.987077993,0.984780879,0.985632351,0.982345284,0.986145349,0.971979077,0.942710285,0.924528057,0.939859546,0.949881307,0.92980796,0.871033798,0.79609503,0.751515977,0.746905903,0.772043311,0.690811734,0.570583247,0.532387059,0.481871138,0.509647109,0.550342877,0.5814033,0.592039776,0.640015773,0.67257442,0.680642961,0.720097221,1.3
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\C_04_NOISE_ML.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\ref\R_04_NOISE_ML.wav,0.932838088,0.903213894,0.858368159,0.856309611,0.875808901,0.922766162,0.914361069,0.885174433,0.943854901,0.954283381,0.9892558,0.99663998,0.994760972,0.998639618,0.999916042,0.999887031,0.999989527,0.999975811,0.999942992,0.99997726,0.999986327,0.999989043,0.99997893,0.999959692,0.999881541,0.999864169,0.999916592,0.999900693,0.999867593,0.999898536,0.999932385,0.999906859,4.4
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\C_04_CHOP_FA.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\ref\R_04_CHOP_FA.wav,0.999299928,0.999679633,0.999726879,0.999859797,0.999765814,0.99990576,0.999868878,0.999854583,0.999880174,0.999506278,0.99954358,0.999419713,0.999679321,0.999606813,0.999705241,0.99978615,0.999877484,0.999853431,0.999929714,0.999811538,0.999801797,0.99964418,0.999945464,0.999882258,0.999792626,0.999851036,0.999843115,0.998978697,0.996088635,0.993825507,0.995382185,0.99556321,3.7
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\C_13_CHOP_FG.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\ref\R_13_CHOP_FG.wav,0.965310409,0.976180378,0.988353983,0.988745375,0.988287311,0.988506789,0.987522771,0.986250553,0.986529067,0.98662389,0.987470915,0.984312888,0.979938989,0.987147429,0.985614798,0.986707587,0.989911117,0.991300273,0.992171574,0.992513699,0.993563449,0.992720288,0.985805065,0.979855269,0.983724912,0.984365118,0.981691142,0.977025291,0.968603786,0.959720775,0.9628128,0.968070039,3.4
